danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.296,0.272,8,-13.843,1,0.0324,0.892,0.000338,0.272,0.308,136.033,audio_features,5ooHJGYRvaWl6zQLab8D0Z,spotify:track:5ooHJGYRvaWl6zQLab8D0Z,https://api.spotify.com/v1/tracks/5ooHJGYRvaWl6zQLab8D0Z,https://api.spotify.com/v1/audio-analysis/5ooHJGYRvaWl6zQLab8D0Z,286200,4
0.457,0.317,8,-10.768,1,0.0314,0.922,0.0,0.286,0.69,136.597,audio_features,19E2AkPAIXNv8Uu9nI6a6e,spotify:track:19E2AkPAIXNv8Uu9nI6a6e,https://api.spotify.com/v1/tracks/19E2AkPAIXNv8Uu9nI6a6e,https://api.spotify.com/v1/audio-analysis/19E2AkPAIXNv8Uu9nI6a6e,208933,4
0.561,0.534,1,-9.009,1,0.048,0.862,0.0,0.063,0.636,126.604,audio_features,7rCAuCngsdX7hIWKWcqNMq,spotify:track:7rCAuCngsdX7hIWKWcqNMq,https://api.spotify.com/v1/tracks/7rCAuCngsdX7hIWKWcqNMq,https://api.spotify.com/v1/audio-analysis/7rCAuCngsdX7hIWKWcqNMq,258160,4
0.427,0.28,2,-11.123,1,0.0637,0.976,3.82e-05,0.213,0.605,163.465,audio_features,5pFWKeNwIVtqT0X6dyQCFb,spotify:track:5pFWKeNwIVtqT0X6dyQCFb,https://api.spotify.com/v1/tracks/5pFWKeNwIVtqT0X6dyQCFb,https://api.spotify.com/v1/audio-analysis/5pFWKeNwIVtqT0X6dyQCFb,215053,4
0.283,0.257,0,-14.823,1,0.0362,0.749,0.0043,0.145,0.304,107.542,audio_features,1ydlXSmtvDyF3e9QZJIVkQ,spotify:track:1ydlXSmtvDyF3e9QZJIVkQ,https://api.spotify.com/v1/tracks/1ydlXSmtvDyF3e9QZJIVkQ,https://api.spotify.com/v1/audio-analysis/1ydlXSmtvDyF3e9QZJIVkQ,246587,4
0.321,0.201,8,-15.108,1,0.0374,0.923,0.00307,0.0796,0.227,120.085,audio_features,6UjoHHJK8RvN6vl7xUQpbt,spotify:track:6UjoHHJK8RvN6vl7xUQpbt,https://api.spotify.com/v1/tracks/6UjoHHJK8RvN6vl7xUQpbt,https://api.spotify.com/v1/audio-analysis/6UjoHHJK8RvN6vl7xUQpbt,308573,4
0.314,0.182,9,-12.93,1,0.0328,0.936,2.58e-05,0.0991,0.313,81.242,audio_features,7BFhv9Io7fkmA4WOyYjcss,spotify:track:7BFhv9Io7fkmA4WOyYjcss,https://api.spotify.com/v1/tracks/7BFhv9Io7fkmA4WOyYjcss,https://api.spotify.com/v1/audio-analysis/7BFhv9Io7fkmA4WOyYjcss,207042,3
0.67,0.657,0,-7.876,0,0.027,0.639,0.0,0.0991,0.479,124.998,audio_features,0V4WjLiC3Kg7pkGHN5O2cU,spotify:track:0V4WjLiC3Kg7pkGHN5O2cU,https://api.spotify.com/v1/tracks/0V4WjLiC3Kg7pkGHN5O2cU,https://api.spotify.com/v1/audio-analysis/0V4WjLiC3Kg7pkGHN5O2cU,223396,4
0.449,0.494,7,-7.126,1,0.0256,0.111,0.0,0.444,0.566,79.913,audio_features,0pIMJeqonXQX8yPitfkmoj,spotify:track:0pIMJeqonXQX8yPitfkmoj,https://api.spotify.com/v1/tracks/0pIMJeqonXQX8yPitfkmoj,https://api.spotify.com/v1/audio-analysis/0pIMJeqonXQX8yPitfkmoj,183198,3
0.313,0.323,5,-8.215,1,0.0265,0.49,0.0,0.112,0.104,77.488,audio_features,3eusN83SiYVrSA3hG4drFy,spotify:track:3eusN83SiYVrSA3hG4drFy,https://api.spotify.com/v1/tracks/3eusN83SiYVrSA3hG4drFy,https://api.spotify.com/v1/audio-analysis/3eusN83SiYVrSA3hG4drFy,230280,4
0.499,0.34,10,-7.137,0,0.0257,0.362,0.0,0.106,0.173,102.913,audio_features,5aqPFFCJivYjHanadZXDRJ,spotify:track:5aqPFFCJivYjHanadZXDRJ,https://api.spotify.com/v1/tracks/5aqPFFCJivYjHanadZXDRJ,https://api.spotify.com/v1/audio-analysis/5aqPFFCJivYjHanadZXDRJ,203533,4
0.58,0.552,7,-6.219,0,0.0287,0.504,1.6e-06,0.224,0.118,120.056,audio_features,4tQbNpBxZv4EraguW1vvRh,spotify:track:4tQbNpBxZv4EraguW1vvRh,https://api.spotify.com/v1/tracks/4tQbNpBxZv4EraguW1vvRh,https://api.spotify.com/v1/audio-analysis/4tQbNpBxZv4EraguW1vvRh,218326,4
0.604,0.64,9,-6.71,1,0.0846,0.0793,0.0,0.256,0.384,142.87,audio_features,2MIismV15maA5SGddbYxiM,spotify:track:2MIismV15maA5SGddbYxiM,https://api.spotify.com/v1/tracks/2MIismV15maA5SGddbYxiM,https://api.spotify.com/v1/audio-analysis/2MIismV15maA5SGddbYxiM,192125,4
0.301,0.181,9,-11.52,1,0.0277,0.894,1.03e-06,0.14,0.162,108.335,audio_features,05EYpBRkK8LXUDhwdAhY0f,spotify:track:05EYpBRkK8LXUDhwdAhY0f,https://api.spotify.com/v1/tracks/05EYpBRkK8LXUDhwdAhY0f,https://api.spotify.com/v1/audio-analysis/05EYpBRkK8LXUDhwdAhY0f,154080,3
0.774,0.785,0,-7.766,1,0.0363,0.16,0.0,0.264,0.96,112.514,audio_features,6j2WyCG7ZgG7EnZBNKebHs,spotify:track:6j2WyCG7ZgG7EnZBNKebHs,https://api.spotify.com/v1/tracks/6j2WyCG7ZgG7EnZBNKebHs,https://api.spotify.com/v1/audio-analysis/6j2WyCG7ZgG7EnZBNKebHs,242360,4
0.615,0.648,2,-4.295,0,0.0343,0.223,0.0,0.163,0.103,117.942,audio_features,5lfN1H4X6hDhHKMoZIApEN,spotify:track:5lfN1H4X6hDhHKMoZIApEN,https://api.spotify.com/v1/tracks/5lfN1H4X6hDhHKMoZIApEN,https://api.spotify.com/v1/audio-analysis/5lfN1H4X6hDhHKMoZIApEN,218707,4
0.295,0.252,2,-11.465,1,0.0366,0.457,1.2e-05,0.113,0.202,187.45,audio_features,3b6mt8vlFS89uRx7kgKhkb,spotify:track:3b6mt8vlFS89uRx7kgKhkb,https://api.spotify.com/v1/tracks/3b6mt8vlFS89uRx7kgKhkb,https://api.spotify.com/v1/audio-analysis/3b6mt8vlFS89uRx7kgKhkb,366360,3
0.355,0.668,0,-8.444,1,0.0482,0.362,1.23e-06,0.727,0.413,139.734,audio_features,4UEPinRjSnbWKqDVhc0QHJ,spotify:track:4UEPinRjSnbWKqDVhc0QHJ,https://api.spotify.com/v1/tracks/4UEPinRjSnbWKqDVhc0QHJ,https://api.spotify.com/v1/audio-analysis/4UEPinRjSnbWKqDVhc0QHJ,267600,4
0.814,0.691,11,-6.081,1,0.0347,0.106,0.0,0.35,0.901,91.026,audio_features,0N5pPLrC9AqXNfVWiGHiNL,spotify:track:0N5pPLrC9AqXNfVWiGHiNL,https://api.spotify.com/v1/tracks/0N5pPLrC9AqXNfVWiGHiNL,https://api.spotify.com/v1/audio-analysis/0N5pPLrC9AqXNfVWiGHiNL,166217,4
0.602,0.28,9,-9.716,1,0.0269,0.684,0.0,0.062,0.42,134.87,audio_features,747ke7QHbVynlFKrpiE7cq,spotify:track:747ke7QHbVynlFKrpiE7cq,https://api.spotify.com/v1/tracks/747ke7QHbVynlFKrpiE7cq,https://api.spotify.com/v1/audio-analysis/747ke7QHbVynlFKrpiE7cq,222800,3
0.229,0.307,10,-5.709,1,0.0309,0.644,0.0,0.106,0.124,67.689,audio_features,4UcdqtJDDSYToxtsBZzkFX,spotify:track:4UcdqtJDDSYToxtsBZzkFX,https://api.spotify.com/v1/tracks/4UcdqtJDDSYToxtsBZzkFX,https://api.spotify.com/v1/audio-analysis/4UcdqtJDDSYToxtsBZzkFX,261307,4
0.828,0.773,2,-4.303,1,0.0356,0.274,0.0,0.161,0.942,110.031,audio_features,0hrLFCpD5U2nF3Uh5Bvci4,spotify:track:0hrLFCpD5U2nF3Uh5Bvci4,https://api.spotify.com/v1/tracks/0hrLFCpD5U2nF3Uh5Bvci4,https://api.spotify.com/v1/audio-analysis/0hrLFCpD5U2nF3Uh5Bvci4,199267,4
0.276,0.266,0,-9.775,1,0.029,0.71,1.77e-06,0.173,0.236,109.406,audio_features,72j5CWpWe7sgWzwYOS9xYR,spotify:track:72j5CWpWe7sgWzwYOS9xYR,https://api.spotify.com/v1/tracks/72j5CWpWe7sgWzwYOS9xYR,https://api.spotify.com/v1/audio-analysis/72j5CWpWe7sgWzwYOS9xYR,335240,4
0.637,0.701,7,-4.819,1,0.0395,0.0819,0.0,0.466,0.891,84.026,audio_features,1MMeScdLmniNyO4WMuoIxb,spotify:track:1MMeScdLmniNyO4WMuoIxb,https://api.spotify.com/v1/tracks/1MMeScdLmniNyO4WMuoIxb,https://api.spotify.com/v1/audio-analysis/1MMeScdLmniNyO4WMuoIxb,168280,4
0.627,0.776,3,-6.305,1,0.033,0.353,0.000258,0.304,0.847,128.049,audio_features,6kQzO29Zehk9hA8frvGyzS,spotify:track:6kQzO29Zehk9hA8frvGyzS,https://api.spotify.com/v1/tracks/6kQzO29Zehk9hA8frvGyzS,https://api.spotify.com/v1/audio-analysis/6kQzO29Zehk9hA8frvGyzS,145787,4
0.759,0.841,0,-6.024,1,0.149,0.241,0.0,0.326,0.914,144.052,audio_features,4cZK2D6waXuJzFdcaulD5q,spotify:track:4cZK2D6waXuJzFdcaulD5q,https://api.spotify.com/v1/tracks/4cZK2D6waXuJzFdcaulD5q,https://api.spotify.com/v1/audio-analysis/4cZK2D6waXuJzFdcaulD5q,205160,4
0.23,0.104,8,-18.298,1,0.0404,0.944,9.17e-05,0.11,0.042,76.363,audio_features,4pdnPqZ6NOnofNfOOEO0iz,spotify:track:4pdnPqZ6NOnofNfOOEO0iz,https://api.spotify.com/v1/tracks/4pdnPqZ6NOnofNfOOEO0iz,https://api.spotify.com/v1/audio-analysis/4pdnPqZ6NOnofNfOOEO0iz,182333,4
0.175,0.307,2,-9.506,1,0.0337,0.821,0.0,0.0831,0.179,173.76,audio_features,4PJyjxQdZmaIdo0ZhyoGbi,spotify:track:4PJyjxQdZmaIdo0ZhyoGbi,https://api.spotify.com/v1/tracks/4PJyjxQdZmaIdo0ZhyoGbi,https://api.spotify.com/v1/audio-analysis/4PJyjxQdZmaIdo0ZhyoGbi,330413,3
0.666,0.436,10,-10.927,1,0.027,0.431,0.000875,0.118,0.471,99.986,audio_features,35Uvv0jctz4Kq9sjWOMSLf,spotify:track:35Uvv0jctz4Kq9sjWOMSLf,https://api.spotify.com/v1/tracks/35Uvv0jctz4Kq9sjWOMSLf,https://api.spotify.com/v1/audio-analysis/35Uvv0jctz4Kq9sjWOMSLf,260172,4
0.646,0.832,0,-3.557,1,0.0289,0.0311,0.0,0.0601,0.59,107.97,audio_features,4SnjkrZOfAULStiNVpVZ1G,spotify:track:4SnjkrZOfAULStiNVpVZ1G,https://api.spotify.com/v1/tracks/4SnjkrZOfAULStiNVpVZ1G,https://api.spotify.com/v1/audio-analysis/4SnjkrZOfAULStiNVpVZ1G,208240,4
0.506,0.426,8,-7.131,1,0.0313,0.33,0.0,0.0436,0.34,94.061,audio_features,4vV1FXfm1qMNgxzqttkmfL,spotify:track:4vV1FXfm1qMNgxzqttkmfL,https://api.spotify.com/v1/tracks/4vV1FXfm1qMNgxzqttkmfL,https://api.spotify.com/v1/audio-analysis/4vV1FXfm1qMNgxzqttkmfL,256994,4
0.214,0.252,0,-12.845,1,0.0298,0.576,0.000156,0.0817,0.256,93.914,audio_features,6Kgil2ahi5EEBH1O381NR1,spotify:track:6Kgil2ahi5EEBH1O381NR1,https://api.spotify.com/v1/tracks/6Kgil2ahi5EEBH1O381NR1,https://api.spotify.com/v1/audio-analysis/6Kgil2ahi5EEBH1O381NR1,283257,3
0.414,0.72,1,-5.66,0,0.0287,0.0354,5.37e-05,0.114,0.429,113.578,audio_features,37d21dxGg9eRKFUOT9Q7LN,spotify:track:37d21dxGg9eRKFUOT9Q7LN,https://api.spotify.com/v1/tracks/37d21dxGg9eRKFUOT9Q7LN,https://api.spotify.com/v1/audio-analysis/37d21dxGg9eRKFUOT9Q7LN,242293,3
0.695,0.902,11,-5.77,1,0.0427,0.0122,0.0,0.223,0.961,145.046,audio_features,35DS8Kn0d5EmObiCKEeHqY,spotify:track:35DS8Kn0d5EmObiCKEeHqY,https://api.spotify.com/v1/tracks/35DS8Kn0d5EmObiCKEeHqY,https://api.spotify.com/v1/audio-analysis/35DS8Kn0d5EmObiCKEeHqY,137587,4
0.704,0.765,0,-8.194,1,0.0958,0.0122,0.00036,0.29,0.47,139.974,audio_features,6rvinODx0RmD5uU72DAd0c,spotify:track:6rvinODx0RmD5uU72DAd0c,https://api.spotify.com/v1/tracks/6rvinODx0RmD5uU72DAd0c,https://api.spotify.com/v1/audio-analysis/6rvinODx0RmD5uU72DAd0c,152000,4
0.284,0.58,7,-6.143,1,0.0355,0.238,1.69e-06,0.192,0.196,176.803,audio_features,16TDx529CBiztk1jYn5VyS,spotify:track:16TDx529CBiztk1jYn5VyS,https://api.spotify.com/v1/tracks/16TDx529CBiztk1jYn5VyS,https://api.spotify.com/v1/audio-analysis/16TDx529CBiztk1jYn5VyS,197520,3
0.264,0.414,0,-9.563,1,0.0299,0.783,0.0,0.122,0.192,76.38,audio_features,6DwN81QZmeuwwH4cGssrjl,spotify:track:6DwN81QZmeuwwH4cGssrjl,https://api.spotify.com/v1/tracks/6DwN81QZmeuwwH4cGssrjl,https://api.spotify.com/v1/audio-analysis/6DwN81QZmeuwwH4cGssrjl,221467,4
0.455,0.497,9,-7.031,1,0.0536,0.472,0.0,0.165,0.444,173.51,audio_features,6XDw5FAnMxvmzQvqB7Ob9F,spotify:track:6XDw5FAnMxvmzQvqB7Ob9F,https://api.spotify.com/v1/tracks/6XDw5FAnMxvmzQvqB7Ob9F,https://api.spotify.com/v1/audio-analysis/6XDw5FAnMxvmzQvqB7Ob9F,185437,4
0.183,0.664,2,-4.383,1,0.042,0.148,2.12e-06,0.919,0.4,179.825,audio_features,1x0NszvaftnHtijIId3ivk,spotify:track:1x0NszvaftnHtijIId3ivk,https://api.spotify.com/v1/tracks/1x0NszvaftnHtijIId3ivk,https://api.spotify.com/v1/audio-analysis/1x0NszvaftnHtijIId3ivk,210787,3
0.741,0.448,2,-9.236,1,0.0323,0.836,3.11e-06,0.0788,0.611,135.5,audio_features,5fKX8xbk3BAN91xSQlnBxY,spotify:track:5fKX8xbk3BAN91xSQlnBxY,https://api.spotify.com/v1/tracks/5fKX8xbk3BAN91xSQlnBxY,https://api.spotify.com/v1/audio-analysis/5fKX8xbk3BAN91xSQlnBxY,162512,4
0.534,0.904,9,-3.315,1,0.0369,0.129,0.0,0.128,0.96,202.899,audio_features,2TE4xW3ImvpltVU0cPcKUn,spotify:track:2TE4xW3ImvpltVU0cPcKUn,https://api.spotify.com/v1/tracks/2TE4xW3ImvpltVU0cPcKUn,https://api.spotify.com/v1/audio-analysis/2TE4xW3ImvpltVU0cPcKUn,220160,4
0.374,0.194,11,-10.431,0,0.0372,0.839,0.0,0.0994,0.192,107.13,audio_features,4z62iSOAa3HUW5iZxwlbm8,spotify:track:4z62iSOAa3HUW5iZxwlbm8,https://api.spotify.com/v1/tracks/4z62iSOAa3HUW5iZxwlbm8,https://api.spotify.com/v1/audio-analysis/4z62iSOAa3HUW5iZxwlbm8,247560,3
0.781,0.53,4,-14.848,1,0.0685,0.227,0.0,0.106,0.817,110.157,audio_features,49iHYFjT5yO6WEw6KerX9o,spotify:track:49iHYFjT5yO6WEw6KerX9o,https://api.spotify.com/v1/tracks/49iHYFjT5yO6WEw6KerX9o,https://api.spotify.com/v1/audio-analysis/49iHYFjT5yO6WEw6KerX9o,206360,4
0.697,0.56,7,-5.634,1,0.121,0.499,0.0,0.0804,0.887,160.053,audio_features,1q9eC8uoLeyBG2JZGNnYxB,spotify:track:1q9eC8uoLeyBG2JZGNnYxB,https://api.spotify.com/v1/tracks/1q9eC8uoLeyBG2JZGNnYxB,https://api.spotify.com/v1/audio-analysis/1q9eC8uoLeyBG2JZGNnYxB,43267,3
0.542,0.365,0,-12.526,1,0.0247,0.831,0.0,0.305,0.906,95.076,audio_features,1TrYvfruL0Q2bP0aL1odLI,spotify:track:1TrYvfruL0Q2bP0aL1odLI,https://api.spotify.com/v1/tracks/1TrYvfruL0Q2bP0aL1odLI,https://api.spotify.com/v1/audio-analysis/1TrYvfruL0Q2bP0aL1odLI,108200,4
0.607,0.807,7,-5.593,1,0.0472,0.156,0.0,0.241,0.53,151.02,audio_features,0UnbG2g6FMvHXdlzDyufyI,spotify:track:0UnbG2g6FMvHXdlzDyufyI,https://api.spotify.com/v1/tracks/0UnbG2g6FMvHXdlzDyufyI,https://api.spotify.com/v1/audio-analysis/0UnbG2g6FMvHXdlzDyufyI,228933,4
0.764,0.747,7,-9.931,1,0.0981,0.0363,0.0,0.103,0.843,149.982,audio_features,4BfziDdbRPzCTH4ZwbDGG8,spotify:track:4BfziDdbRPzCTH4ZwbDGG8,https://api.spotify.com/v1/tracks/4BfziDdbRPzCTH4ZwbDGG8,https://api.spotify.com/v1/audio-analysis/4BfziDdbRPzCTH4ZwbDGG8,87920,4
0.497,0.123,7,-17.278,1,0.0583,0.991,0.92,0.122,0.0922,71.91,audio_features,5EwX0ebKSocfivm6ZXkIcP,spotify:track:5EwX0ebKSocfivm6ZXkIcP,https://api.spotify.com/v1/tracks/5EwX0ebKSocfivm6ZXkIcP,https://api.spotify.com/v1/audio-analysis/5EwX0ebKSocfivm6ZXkIcP,164000,4
0.254,0.377,0,-9.174,1,0.0324,0.786,0.0,0.0992,0.417,179.118,audio_features,4DlFHi3tiseC0mQUzxvedg,spotify:track:4DlFHi3tiseC0mQUzxvedg,https://api.spotify.com/v1/tracks/4DlFHi3tiseC0mQUzxvedg,https://api.spotify.com/v1/audio-analysis/4DlFHi3tiseC0mQUzxvedg,234027,3
0.234,0.321,10,-8.513,1,0.0336,0.82,3.39e-06,0.115,0.0504,82.388,audio_features,1t61EARAxEkTpCq91bd3N5,spotify:track:1t61EARAxEkTpCq91bd3N5,https://api.spotify.com/v1/tracks/1t61EARAxEkTpCq91bd3N5,https://api.spotify.com/v1/audio-analysis/1t61EARAxEkTpCq91bd3N5,268933,5
0.557,0.366,2,-7.744,1,0.0255,0.271,9.16e-06,0.104,0.304,84.829,audio_features,7hTuQlJpnKLJ9WsTrYrUeb,spotify:track:7hTuQlJpnKLJ9WsTrYrUeb,https://api.spotify.com/v1/tracks/7hTuQlJpnKLJ9WsTrYrUeb,https://api.spotify.com/v1/audio-analysis/7hTuQlJpnKLJ9WsTrYrUeb,219720,4
0.205,0.237,2,-12.187,1,0.0294,0.658,0.0,0.104,0.157,69.727,audio_features,3piyczlwsQcxuTbiCwriek,spotify:track:3piyczlwsQcxuTbiCwriek,https://api.spotify.com/v1/tracks/3piyczlwsQcxuTbiCwriek,https://api.spotify.com/v1/audio-analysis/3piyczlwsQcxuTbiCwriek,249547,3
0.803,0.322,0,-9.507,1,0.0351,0.933,0.000205,0.118,0.456,105.161,audio_features,77jv6TMK7YcN7xz2hBhWgN,spotify:track:77jv6TMK7YcN7xz2hBhWgN,https://api.spotify.com/v1/tracks/77jv6TMK7YcN7xz2hBhWgN,https://api.spotify.com/v1/audio-analysis/77jv6TMK7YcN7xz2hBhWgN,154147,3
0.148,0.18,5,-11.626,1,0.0338,0.831,3.68e-05,0.298,0.0876,169.742,audio_features,5R8GwhXA14J1wGSNnRWZb4,spotify:track:5R8GwhXA14J1wGSNnRWZb4,https://api.spotify.com/v1/tracks/5R8GwhXA14J1wGSNnRWZb4,https://api.spotify.com/v1/audio-analysis/5R8GwhXA14J1wGSNnRWZb4,237600,1
0.515,0.311,11,-9.001,0,0.0269,0.284,0.0,0.0889,0.203,105.06,audio_features,2rHtSGEhx5QPPWoy4SWODI,spotify:track:2rHtSGEhx5QPPWoy4SWODI,https://api.spotify.com/v1/tracks/2rHtSGEhx5QPPWoy4SWODI,https://api.spotify.com/v1/audio-analysis/2rHtSGEhx5QPPWoy4SWODI,202627,4
0.421,0.656,10,-6.03,1,0.0267,0.041,0.0,0.0946,0.519,101.581,audio_features,5mQZNEPNEKgfyojTSjpHro,spotify:track:5mQZNEPNEKgfyojTSjpHro,https://api.spotify.com/v1/tracks/5mQZNEPNEKgfyojTSjpHro,https://api.spotify.com/v1/audio-analysis/5mQZNEPNEKgfyojTSjpHro,215467,4
0.576,0.795,5,-6.891,1,0.0389,0.0234,0.0,0.242,0.83,99.953,audio_features,5QrVvheU98nCpUskueiQeu,spotify:track:5QrVvheU98nCpUskueiQeu,https://api.spotify.com/v1/tracks/5QrVvheU98nCpUskueiQeu,https://api.spotify.com/v1/audio-analysis/5QrVvheU98nCpUskueiQeu,70960,4
0.692,0.483,11,-6.335,1,0.029,0.503,0.0,0.0904,0.698,70.026,audio_features,7CxxSyJcOhLSbMLrbm2bjT,spotify:track:7CxxSyJcOhLSbMLrbm2bjT,https://api.spotify.com/v1/tracks/7CxxSyJcOhLSbMLrbm2bjT,https://api.spotify.com/v1/audio-analysis/7CxxSyJcOhLSbMLrbm2bjT,151587,4
0.712,0.472,2,-6.963,1,0.0605,0.29,0.0,0.103,0.548,91.969,audio_features,4VITsLvvcjIh0ewP0ihKV4,spotify:track:4VITsLvvcjIh0ewP0ihKV4,https://api.spotify.com/v1/tracks/4VITsLvvcjIh0ewP0ihKV4,https://api.spotify.com/v1/audio-analysis/4VITsLvvcjIh0ewP0ihKV4,147391,4
0.664,0.783,8,-5.157,1,0.0343,0.00407,0.00373,0.554,0.65,111.97,audio_features,5xsZc5PeLC2RSy9EdWyuti,spotify:track:5xsZc5PeLC2RSy9EdWyuti,https://api.spotify.com/v1/tracks/5xsZc5PeLC2RSy9EdWyuti,https://api.spotify.com/v1/audio-analysis/5xsZc5PeLC2RSy9EdWyuti,243840,4
0.583,0.749,2,-8.286,1,0.0453,0.193,0.0,0.151,0.766,166.213,audio_features,7enVhl0fuHvQ4ErXvAXYIH,spotify:track:7enVhl0fuHvQ4ErXvAXYIH,https://api.spotify.com/v1/tracks/7enVhl0fuHvQ4ErXvAXYIH,https://api.spotify.com/v1/audio-analysis/7enVhl0fuHvQ4ErXvAXYIH,184953,4
0.563,0.394,0,-8.503,1,0.0364,0.451,0.0,0.19,0.389,123.047,audio_features,6qICqmVSOOVlIG8q0i9AUo,spotify:track:6qICqmVSOOVlIG8q0i9AUo,https://api.spotify.com/v1/tracks/6qICqmVSOOVlIG8q0i9AUo,https://api.spotify.com/v1/audio-analysis/6qICqmVSOOVlIG8q0i9AUo,149720,4
0.582,0.683,0,-8.756,1,0.0435,0.0424,0.0,0.0496,0.896,162.018,audio_features,3K0GvRFTbRvzzy1uj0483M,spotify:track:3K0GvRFTbRvzzy1uj0483M,https://api.spotify.com/v1/tracks/3K0GvRFTbRvzzy1uj0483M,https://api.spotify.com/v1/audio-analysis/3K0GvRFTbRvzzy1uj0483M,210787,4
0.433,0.708,1,-7.498,1,0.0301,0.0371,0.0,0.0996,0.612,164.001,audio_features,7jBePLCZlKuEUc3rSc6izU,spotify:track:7jBePLCZlKuEUc3rSc6izU,https://api.spotify.com/v1/tracks/7jBePLCZlKuEUc3rSc6izU,https://api.spotify.com/v1/audio-analysis/7jBePLCZlKuEUc3rSc6izU,203438,4
0.404,0.475,5,-8.988,1,0.0536,0.717,0.0,0.0616,0.655,146.827,audio_features,0ETxyJptCQJl9AhCeUtZSP,spotify:track:0ETxyJptCQJl9AhCeUtZSP,https://api.spotify.com/v1/tracks/0ETxyJptCQJl9AhCeUtZSP,https://api.spotify.com/v1/audio-analysis/0ETxyJptCQJl9AhCeUtZSP,126200,4
0.48,0.27,4,-9.642,1,0.0266,0.443,0.0,0.0949,0.386,73.673,audio_features,7Cuy6ENvYTLBKSTx6FXQB7,spotify:track:7Cuy6ENvYTLBKSTx6FXQB7,https://api.spotify.com/v1/tracks/7Cuy6ENvYTLBKSTx6FXQB7,https://api.spotify.com/v1/audio-analysis/7Cuy6ENvYTLBKSTx6FXQB7,202071,4
0.603,0.0953,9,-20.94,1,0.0355,0.994,0.907,0.131,0.242,108.723,audio_features,5lz5ccHoN9ttzwtmhvFokQ,spotify:track:5lz5ccHoN9ttzwtmhvFokQ,https://api.spotify.com/v1/tracks/5lz5ccHoN9ttzwtmhvFokQ,https://api.spotify.com/v1/audio-analysis/5lz5ccHoN9ttzwtmhvFokQ,176000,4
0.603,0.713,10,-7.579,0,0.0351,0.0409,0.0,0.27,0.796,141.985,audio_features,5lyikKk6KFWfWCuDDir9Fx,spotify:track:5lyikKk6KFWfWCuDDir9Fx,https://api.spotify.com/v1/tracks/5lyikKk6KFWfWCuDDir9Fx,https://api.spotify.com/v1/audio-analysis/5lyikKk6KFWfWCuDDir9Fx,116547,4
0.83,0.787,0,-7.047,1,0.0462,0.0225,8.52e-05,0.107,0.971,120.188,audio_features,4LgSVq28Y95fTStkeJ1aze,spotify:track:4LgSVq28Y95fTStkeJ1aze,https://api.spotify.com/v1/tracks/4LgSVq28Y95fTStkeJ1aze,https://api.spotify.com/v1/audio-analysis/4LgSVq28Y95fTStkeJ1aze,78573,4
0.358,0.492,0,-7.879,1,0.0361,0.195,0.0,0.119,0.224,128.226,audio_features,633CNalJcNDyeSzqQcvdg0,spotify:track:633CNalJcNDyeSzqQcvdg0,https://api.spotify.com/v1/tracks/633CNalJcNDyeSzqQcvdg0,https://api.spotify.com/v1/audio-analysis/633CNalJcNDyeSzqQcvdg0,269040,4
0.385,0.128,10,-14.948,1,0.0353,0.979,0.0257,0.105,0.133,86.482,audio_features,47rT8p31NNBsBrMJdTcdmh,spotify:track:47rT8p31NNBsBrMJdTcdmh,https://api.spotify.com/v1/tracks/47rT8p31NNBsBrMJdTcdmh,https://api.spotify.com/v1/audio-analysis/47rT8p31NNBsBrMJdTcdmh,176147,4
0.349,0.559,7,-6.997,1,0.0273,0.00349,5.08e-05,0.163,0.285,110.897,audio_features,3OeCrcZBjUxtgViA07mqUz,spotify:track:3OeCrcZBjUxtgViA07mqUz,https://api.spotify.com/v1/tracks/3OeCrcZBjUxtgViA07mqUz,https://api.spotify.com/v1/audio-analysis/3OeCrcZBjUxtgViA07mqUz,219400,4
0.321,0.836,9,-5.926,1,0.0538,0.0142,0.0,0.0573,0.197,129.022,audio_features,2TLbmWYZIUyaRT4vwr1tiH,spotify:track:2TLbmWYZIUyaRT4vwr1tiH,https://api.spotify.com/v1/tracks/2TLbmWYZIUyaRT4vwr1tiH,https://api.spotify.com/v1/audio-analysis/2TLbmWYZIUyaRT4vwr1tiH,163627,4
0.284,0.637,9,-4.893,1,0.0486,0.0626,0.0,0.371,0.197,92.045,audio_features,5KHzV8Gf3aweIMImliFAOs,spotify:track:5KHzV8Gf3aweIMImliFAOs,https://api.spotify.com/v1/tracks/5KHzV8Gf3aweIMImliFAOs,https://api.spotify.com/v1/audio-analysis/5KHzV8Gf3aweIMImliFAOs,220589,4
0.0605,0.173,3,-14.033,1,0.0434,0.875,0.181,0.067,0.0587,61.437,audio_features,52oTu5BKmzmMogCe4gp36g,spotify:track:52oTu5BKmzmMogCe4gp36g,https://api.spotify.com/v1/tracks/52oTu5BKmzmMogCe4gp36g,https://api.spotify.com/v1/audio-analysis/52oTu5BKmzmMogCe4gp36g,300800,3
