danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.49,0.798,6,-3.66,1,0.0489,0.0137,0.0,0.0627,0.479,149.109,audio_features,7FC9Lng8iXU081lbigu8m8,spotify:track:7FC9Lng8iXU081lbigu8m8,https://api.spotify.com/v1/tracks/7FC9Lng8iXU081lbigu8m8,https://api.spotify.com/v1/audio-analysis/7FC9Lng8iXU081lbigu8m8,198733,4
0.731,0.446,10,-10.539,1,0.0356,0.307,0.00151,0.077,0.358,123.007,audio_features,2JBztUup1MZDK6bC0xwh8d,spotify:track:2JBztUup1MZDK6bC0xwh8d,https://api.spotify.com/v1/tracks/2JBztUup1MZDK6bC0xwh8d,https://api.spotify.com/v1/audio-analysis/2JBztUup1MZDK6bC0xwh8d,207974,4
0.54,0.942,11,-3.218,1,0.0946,0.012,0.178,0.113,0.668,140.087,audio_features,5F7NwEjvv16rEdTTR4oxAz,spotify:track:5F7NwEjvv16rEdTTR4oxAz,https://api.spotify.com/v1/tracks/5F7NwEjvv16rEdTTR4oxAz,https://api.spotify.com/v1/audio-analysis/5F7NwEjvv16rEdTTR4oxAz,218666,4
0.329,0.802,9,-2.371,1,0.0378,0.103,0.00719,0.175,0.376,84.935,audio_features,7EftzjWOX1Yw6frLj3Dp5V,spotify:track:7EftzjWOX1Yw6frLj3Dp5V,https://api.spotify.com/v1/tracks/7EftzjWOX1Yw6frLj3Dp5V,https://api.spotify.com/v1/audio-analysis/7EftzjWOX1Yw6frLj3Dp5V,185609,4
0.731,0.742,6,-4.646,1,0.0487,0.0299,0.0729,0.0987,0.907,124.948,audio_features,2CsFqLUceIkQhXdfgOe6u1,spotify:track:2CsFqLUceIkQhXdfgOe6u1,https://api.spotify.com/v1/tracks/2CsFqLUceIkQhXdfgOe6u1,https://api.spotify.com/v1/audio-analysis/2CsFqLUceIkQhXdfgOe6u1,234160,4
0.626,0.698,7,-6.104,1,0.0419,0.0154,0.0164,0.108,0.353,140.014,audio_features,3Tlz8oufI9VaDUxdjg3BZe,spotify:track:3Tlz8oufI9VaDUxdjg3BZe,https://api.spotify.com/v1/tracks/3Tlz8oufI9VaDUxdjg3BZe,https://api.spotify.com/v1/audio-analysis/3Tlz8oufI9VaDUxdjg3BZe,195440,4
0.632,0.638,7,-6.731,1,0.0505,0.137,0.0,0.125,0.574,121.868,audio_features,3U1TuSqHIubBA10cVP7Sk6,spotify:track:3U1TuSqHIubBA10cVP7Sk6,https://api.spotify.com/v1/tracks/3U1TuSqHIubBA10cVP7Sk6,https://api.spotify.com/v1/audio-analysis/3U1TuSqHIubBA10cVP7Sk6,202667,3
0.699,0.883,5,-3.226,0,0.219,0.0288,0.0,0.817,0.499,127.961,audio_features,6YwLgicpvVuMt1eE2OldwQ,spotify:track:6YwLgicpvVuMt1eE2OldwQ,https://api.spotify.com/v1/tracks/6YwLgicpvVuMt1eE2OldwQ,https://api.spotify.com/v1/audio-analysis/6YwLgicpvVuMt1eE2OldwQ,211975,4
0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,audio_features,2bJvI42r8EF3wxjOuDav4r,spotify:track:2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,229360,4
0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,audio_features,66hayvUbTotekKU3H4ta1f,spotify:track:66hayvUbTotekKU3H4ta1f,https://api.spotify.com/v1/tracks/66hayvUbTotekKU3H4ta1f,https://api.spotify.com/v1/audio-analysis/66hayvUbTotekKU3H4ta1f,250286,4
0.768,0.6,4,-6.517,1,0.0404,0.06,1.33e-05,0.104,0.373,118.015,audio_features,5hhok3eJn5D3HhV9Ihixo1,spotify:track:5hhok3eJn5D3HhV9Ihixo1,https://api.spotify.com/v1/tracks/5hhok3eJn5D3HhV9Ihixo1,https://api.spotify.com/v1/audio-analysis/5hhok3eJn5D3HhV9Ihixo1,174678,4
0.511,0.885,5,-3.259,0,0.287,0.00479,0.0645,0.115,0.343,170.002,audio_features,5sXDrbX0T45lv8elWcVUnc,spotify:track:5sXDrbX0T45lv8elWcVUnc,https://api.spotify.com/v1/tracks/5sXDrbX0T45lv8elWcVUnc,https://api.spotify.com/v1/audio-analysis/5sXDrbX0T45lv8elWcVUnc,320394,4
0.693,0.75,1,-3.689,1,0.0461,0.0385,0.0,0.097,0.713,114.022,audio_features,33aviAAemgEyRC2gJOOLw0,spotify:track:33aviAAemgEyRC2gJOOLw0,https://api.spotify.com/v1/tracks/33aviAAemgEyRC2gJOOLw0,https://api.spotify.com/v1/audio-analysis/33aviAAemgEyRC2gJOOLw0,191987,4
0.679,0.662,8,-6.069,0,0.174,0.155,0.0,0.152,0.438,99.879,audio_features,4iZPNYqzI2L0uwuUKun7Aa,spotify:track:4iZPNYqzI2L0uwuUKun7Aa,https://api.spotify.com/v1/tracks/4iZPNYqzI2L0uwuUKun7Aa,https://api.spotify.com/v1/audio-analysis/4iZPNYqzI2L0uwuUKun7Aa,222801,4
0.49,0.72,9,-3.797,0,0.0351,0.0691,0.0,0.121,0.428,125.993,audio_features,2TsMgZTaacXikcOAEezzyk,spotify:track:2TsMgZTaacXikcOAEezzyk,https://api.spotify.com/v1/tracks/2TsMgZTaacXikcOAEezzyk,https://api.spotify.com/v1/audio-analysis/2TsMgZTaacXikcOAEezzyk,265660,4
0.729,0.591,5,-5.914,0,0.0339,0.172,0.0,0.173,0.397,129.98,audio_features,6JfSEZM22HxFCJVO7DixUB,spotify:track:6JfSEZM22HxFCJVO7DixUB,https://api.spotify.com/v1/tracks/6JfSEZM22HxFCJVO7DixUB,https://api.spotify.com/v1/audio-analysis/6JfSEZM22HxFCJVO7DixUB,186623,4
0.525,0.784,7,-4.147,0,0.0432,0.0122,0.0,0.152,0.557,147.91,audio_features,0xBIkG5w87D9BqtqnhoyHj,spotify:track:0xBIkG5w87D9BqtqnhoyHj,https://api.spotify.com/v1/tracks/0xBIkG5w87D9BqtqnhoyHj,https://api.spotify.com/v1/audio-analysis/0xBIkG5w87D9BqtqnhoyHj,183272,4
0.487,0.588,4,-6.926,1,0.0328,0.0351,0.34,0.144,0.0692,127.834,audio_features,6PZYMXl5HM2giJVi3wA77b,spotify:track:6PZYMXl5HM2giJVi3wA77b,https://api.spotify.com/v1/tracks/6PZYMXl5HM2giJVi3wA77b,https://api.spotify.com/v1/audio-analysis/6PZYMXl5HM2giJVi3wA77b,221320,4
0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,audio_features,7wqSzGeodspE3V6RBD5W8L,spotify:track:7wqSzGeodspE3V6RBD5W8L,https://api.spotify.com/v1/tracks/7wqSzGeodspE3V6RBD5W8L,https://api.spotify.com/v1/audio-analysis/7wqSzGeodspE3V6RBD5W8L,229526,4
0.62,0.828,10,-4.685,1,0.0413,0.00557,0.000102,0.156,0.564,122.042,audio_features,6YhDHby2eVeENKJNa7C2z6,spotify:track:6YhDHby2eVeENKJNa7C2z6,https://api.spotify.com/v1/tracks/6YhDHby2eVeENKJNa7C2z6,https://api.spotify.com/v1/audio-analysis/6YhDHby2eVeENKJNa7C2z6,205067,4
0.884,0.657,6,-4.569,0,0.0977,0.00589,0.0,0.154,0.489,107.059,audio_features,1vffte5WTHIik37ePfJdo4,spotify:track:1vffte5WTHIik37ePfJdo4,https://api.spotify.com/v1/tracks/1vffte5WTHIik37ePfJdo4,https://api.spotify.com/v1/audio-analysis/1vffte5WTHIik37ePfJdo4,234693,4
0.706,0.653,5,-6.39,1,0.055,0.287,0.0,0.0843,0.32,120.018,audio_features,0P2HAFu7RnkfPnkimNi7I5,spotify:track:0P2HAFu7RnkfPnkimNi7I5,https://api.spotify.com/v1/tracks/0P2HAFu7RnkfPnkimNi7I5,https://api.spotify.com/v1/audio-analysis/0P2HAFu7RnkfPnkimNi7I5,227319,4
0.793,0.449,10,-9.243,1,0.136,0.415,2.02e-06,0.0642,0.46,109.982,audio_features,79nopNMm3rJSUfQfMkG0Ur,spotify:track:79nopNMm3rJSUfQfMkG0Ur,https://api.spotify.com/v1/tracks/79nopNMm3rJSUfQfMkG0Ur,https://api.spotify.com/v1/audio-analysis/79nopNMm3rJSUfQfMkG0Ur,228000,4
0.633,0.668,8,-7.316,0,0.114,0.312,0.0,0.115,0.738,150.031,audio_features,2WZh6ri7BM1rLKDhsrS6yJ,spotify:track:2WZh6ri7BM1rLKDhsrS6yJ,https://api.spotify.com/v1/tracks/2WZh6ri7BM1rLKDhsrS6yJ,https://api.spotify.com/v1/audio-analysis/2WZh6ri7BM1rLKDhsrS6yJ,208107,4
0.746,0.873,7,-3.803,1,0.128,0.0244,0.0,0.354,0.817,148.075,audio_features,3twQx3psUMJKj4wna5d1zU,spotify:track:3twQx3psUMJKj4wna5d1zU,https://api.spotify.com/v1/tracks/3twQx3psUMJKj4wna5d1zU,https://api.spotify.com/v1/audio-analysis/3twQx3psUMJKj4wna5d1zU,222093,4
0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94e-06,0.257,0.395,102.99,audio_features,5lnsCyEKWofnC00U4Ax0ti,spotify:track:5lnsCyEKWofnC00U4Ax0ti,https://api.spotify.com/v1/tracks/5lnsCyEKWofnC00U4Ax0ti,https://api.spotify.com/v1/audio-analysis/5lnsCyEKWofnC00U4Ax0ti,219306,4
0.771,0.554,0,-8.139,0,0.0341,0.0693,0.00113,0.113,0.653,114.003,audio_features,18NElQYfoCEjrs76yfsKNy,spotify:track:18NElQYfoCEjrs76yfsKNy,https://api.spotify.com/v1/tracks/18NElQYfoCEjrs76yfsKNy,https://api.spotify.com/v1/audio-analysis/18NElQYfoCEjrs76yfsKNy,183069,4
0.686,0.738,7,-9.728,1,0.123,0.292,8.59e-06,0.0973,0.729,130.022,audio_features,0dqsuVnRmdTAuecY5Q8cHa,spotify:track:0dqsuVnRmdTAuecY5Q8cHa,https://api.spotify.com/v1/tracks/0dqsuVnRmdTAuecY5Q8cHa,https://api.spotify.com/v1/audio-analysis/0dqsuVnRmdTAuecY5Q8cHa,260005,4
0.529,0.794,5,-3.903,1,0.164,0.122,0.0,0.117,0.543,119.956,audio_features,74Xdx4ezYQQlg8wKswq25T,spotify:track:74Xdx4ezYQQlg8wKswq25T,https://api.spotify.com/v1/tracks/74Xdx4ezYQQlg8wKswq25T,https://api.spotify.com/v1/audio-analysis/74Xdx4ezYQQlg8wKswq25T,216667,3
0.232,0.744,2,-6.227,1,0.114,0.0508,0.0,0.266,0.522,78.921,audio_features,539HpTjkmnhbPn3p7mjByN,spotify:track:539HpTjkmnhbPn3p7mjByN,https://api.spotify.com/v1/tracks/539HpTjkmnhbPn3p7mjByN,https://api.spotify.com/v1/audio-analysis/539HpTjkmnhbPn3p7mjByN,320161,4
0.776,0.574,5,-9.882,0,0.0317,0.466,7.83e-05,0.131,0.412,121.03,audio_features,477daPpd3DnneaHhvjM35l,spotify:track:477daPpd3DnneaHhvjM35l,https://api.spotify.com/v1/tracks/477daPpd3DnneaHhvjM35l,https://api.spotify.com/v1/audio-analysis/477daPpd3DnneaHhvjM35l,138843,4
0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,audio_features,0BF6mdNROWgYo3O3mNGrBc,spotify:track:0BF6mdNROWgYo3O3mNGrBc,https://api.spotify.com/v1/tracks/0BF6mdNROWgYo3O3mNGrBc,https://api.spotify.com/v1/audio-analysis/0BF6mdNROWgYo3O3mNGrBc,176561,4
0.565,0.873,9,-2.2,0,0.0603,0.00489,9.76e-06,0.193,0.354,129.992,audio_features,1qx8bj4quT6XuP5P9Eu12Z,spotify:track:1qx8bj4quT6XuP5P9Eu12Z,https://api.spotify.com/v1/tracks/1qx8bj4quT6XuP5P9Eu12Z,https://api.spotify.com/v1/audio-analysis/1qx8bj4quT6XuP5P9Eu12Z,238800,4
0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,audio_features,3JvKfv6T31zO0ini8iNItO,spotify:track:3JvKfv6T31zO0ini8iNItO,https://api.spotify.com/v1/tracks/3JvKfv6T31zO0ini8iNItO,https://api.spotify.com/v1/audio-analysis/3JvKfv6T31zO0ini8iNItO,244360,4
0.52,0.791,10,-4.247,1,0.0378,0.0104,0.0,0.106,0.19,107.487,audio_features,7aliOjqVEBd3ZZ8NMkuifd,spotify:track:7aliOjqVEBd3ZZ8NMkuifd,https://api.spotify.com/v1/tracks/7aliOjqVEBd3ZZ8NMkuifd,https://api.spotify.com/v1/audio-analysis/7aliOjqVEBd3ZZ8NMkuifd,277637,4
0.494,0.831,7,-5.151,1,0.0996,0.0363,0.00345,0.119,0.271,150.248,audio_features,5vGEdM7LvbgMypJkILhQ4p,spotify:track:5vGEdM7LvbgMypJkILhQ4p,https://api.spotify.com/v1/tracks/5vGEdM7LvbgMypJkILhQ4p,https://api.spotify.com/v1/audio-analysis/5vGEdM7LvbgMypJkILhQ4p,252819,4
0.461,0.774,0,-5.652,1,0.0327,0.195,0.0,0.141,0.358,145.79,audio_features,2hKntquDHwPGFgWJiD5jSy,spotify:track:2hKntquDHwPGFgWJiD5jSy,https://api.spotify.com/v1/tracks/2hKntquDHwPGFgWJiD5jSy,https://api.spotify.com/v1/audio-analysis/2hKntquDHwPGFgWJiD5jSy,222320,4
0.708,0.945,5,-3.247,0,0.234,0.00104,0.0803,0.227,0.545,127.96,audio_features,6fmbKY1teQRfsIqVRlnTsM,spotify:track:6fmbKY1teQRfsIqVRlnTsM,https://api.spotify.com/v1/tracks/6fmbKY1teQRfsIqVRlnTsM,https://api.spotify.com/v1/audio-analysis/6fmbKY1teQRfsIqVRlnTsM,203133,4
0.663,0.643,5,-4.383,1,0.0316,0.535,0.0,0.308,0.368,121.97,audio_features,5qX2ZJoLEyFCTAdaCqUo7s,spotify:track:5qX2ZJoLEyFCTAdaCqUo7s,https://api.spotify.com/v1/tracks/5qX2ZJoLEyFCTAdaCqUo7s,https://api.spotify.com/v1/audio-analysis/5qX2ZJoLEyFCTAdaCqUo7s,228907,4
0.714,0.635,11,-8.986,0,0.257,0.000607,8.73e-05,0.0461,0.925,120.001,audio_features,3MhYWC8nV1P1U2fVIr5Vu9,spotify:track:3MhYWC8nV1P1U2fVIr5Vu9,https://api.spotify.com/v1/tracks/3MhYWC8nV1P1U2fVIr5Vu9,https://api.spotify.com/v1/audio-analysis/3MhYWC8nV1P1U2fVIr5Vu9,185693,4
0.642,0.828,0,-4.031,1,0.0429,0.0679,6.8e-05,0.118,0.332,127.99,audio_features,1shDLpsNopiFi72lzxr7mI,spotify:track:1shDLpsNopiFi72lzxr7mI,https://api.spotify.com/v1/tracks/1shDLpsNopiFi72lzxr7mI,https://api.spotify.com/v1/audio-analysis/1shDLpsNopiFi72lzxr7mI,264787,4
0.597,0.685,11,-6.371,1,0.0367,0.0245,0.000335,0.182,0.369,122.002,audio_features,06Hdbxh6NCy6TIhjdXTchB,spotify:track:06Hdbxh6NCy6TIhjdXTchB,https://api.spotify.com/v1/tracks/06Hdbxh6NCy6TIhjdXTchB,https://api.spotify.com/v1/audio-analysis/06Hdbxh6NCy6TIhjdXTchB,209208,4
0.563,0.864,4,-4.066,0,0.0386,0.0585,0.0,0.419,0.439,119.964,audio_features,6pIZ0u32c2Lku8PmCWtnMy,spotify:track:6pIZ0u32c2Lku8PmCWtnMy,https://api.spotify.com/v1/tracks/6pIZ0u32c2Lku8PmCWtnMy,https://api.spotify.com/v1/audio-analysis/6pIZ0u32c2Lku8PmCWtnMy,213424,4
0.777,0.564,2,-6.967,0,0.0315,0.683,0.000252,0.0696,0.465,117.973,audio_features,3vbqb78xzvD3CJl7ZeW83c,spotify:track:3vbqb78xzvD3CJl7ZeW83c,https://api.spotify.com/v1/tracks/3vbqb78xzvD3CJl7ZeW83c,https://api.spotify.com/v1/audio-analysis/3vbqb78xzvD3CJl7ZeW83c,186147,4
0.83,0.52,0,-8.714,1,0.0376,0.000792,1.25e-05,0.0656,0.735,104.99,audio_features,7ioiB40H9xKs04QtIso2I3,spotify:track:7ioiB40H9xKs04QtIso2I3,https://api.spotify.com/v1/tracks/7ioiB40H9xKs04QtIso2I3,https://api.spotify.com/v1/audio-analysis/7ioiB40H9xKs04QtIso2I3,189907,4
0.662,0.733,8,-5.83,1,0.0286,0.0128,2.23e-06,0.0799,0.566,126.06,audio_features,74OPbAeDYrpKJL4IlBiHxm,spotify:track:74OPbAeDYrpKJL4IlBiHxm,https://api.spotify.com/v1/tracks/74OPbAeDYrpKJL4IlBiHxm,https://api.spotify.com/v1/audio-analysis/74OPbAeDYrpKJL4IlBiHxm,210960,4
0.534,0.711,10,-5.927,0,0.0368,0.05,0.0031,0.135,0.3,128.102,audio_features,2BF1X5nkYYSb0AUTRaGkDm,spotify:track:2BF1X5nkYYSb0AUTRaGkDm,https://api.spotify.com/v1/tracks/2BF1X5nkYYSb0AUTRaGkDm,https://api.spotify.com/v1/audio-analysis/2BF1X5nkYYSb0AUTRaGkDm,230635,4
0.654,0.832,7,-4.164,0,0.0293,0.0126,0.0901,0.102,0.407,123.002,audio_features,412luShbmlgqqgYFStIB1s,spotify:track:412luShbmlgqqgYFStIB1s,https://api.spotify.com/v1/tracks/412luShbmlgqqgYFStIB1s,https://api.spotify.com/v1/audio-analysis/412luShbmlgqqgYFStIB1s,177561,4
0.615,0.814,9,-3.903,0,0.0677,0.17,0.0,0.218,0.577,144.005,audio_features,1lX91uQ0AHXD80zLWH7S31,spotify:track:1lX91uQ0AHXD80zLWH7S31,https://api.spotify.com/v1/tracks/1lX91uQ0AHXD80zLWH7S31,https://api.spotify.com/v1/audio-analysis/1lX91uQ0AHXD80zLWH7S31,214150,4
0.829,0.392,2,-12.174,1,0.31,0.657,0.0277,0.118,0.32,77.964,audio_features,3XGvvnxwaTvKzOxu90KdRP,spotify:track:3XGvvnxwaTvKzOxu90KdRP,https://api.spotify.com/v1/tracks/3XGvvnxwaTvKzOxu90KdRP,https://api.spotify.com/v1/audio-analysis/3XGvvnxwaTvKzOxu90KdRP,173013,4
0.614,0.322,4,-12.033,0,0.418,0.59,0.000166,0.0981,0.664,78.971,audio_features,6rda7FjIF1jFqjXCEJu5f4,spotify:track:6rda7FjIF1jFqjXCEJu5f4,https://api.spotify.com/v1/tracks/6rda7FjIF1jFqjXCEJu5f4,https://api.spotify.com/v1/audio-analysis/6rda7FjIF1jFqjXCEJu5f4,198907,1
0.772,0.526,5,-9.481,0,0.0346,0.0633,0.292,0.172,0.568,125.023,audio_features,0rMNCCgt2KCOLlBeWJbGCD,spotify:track:0rMNCCgt2KCOLlBeWJbGCD,https://api.spotify.com/v1/tracks/0rMNCCgt2KCOLlBeWJbGCD,https://api.spotify.com/v1/audio-analysis/0rMNCCgt2KCOLlBeWJbGCD,365373,4
0.466,0.46,11,-13.928,0,0.0849,0.518,0.393,0.103,0.234,96.948,audio_features,1BgSJnoM44sIin6ESsZMkP,spotify:track:1BgSJnoM44sIin6ESsZMkP,https://api.spotify.com/v1/tracks/1BgSJnoM44sIin6ESsZMkP,https://api.spotify.com/v1/audio-analysis/1BgSJnoM44sIin6ESsZMkP,286206,4
0.863,0.512,0,-6.955,1,0.0363,0.599,0.000137,0.103,0.735,129.045,audio_features,4VRLGNMTfymoYzD4dLAsNb,spotify:track:4VRLGNMTfymoYzD4dLAsNb,https://api.spotify.com/v1/tracks/4VRLGNMTfymoYzD4dLAsNb,https://api.spotify.com/v1/audio-analysis/4VRLGNMTfymoYzD4dLAsNb,244885,4
0.299,0.929,4,-6.599,0,0.0402,0.0442,0.569,0.558,0.325,175.218,audio_features,1Z4G0jrhEyNSUPxSHa6Uff,spotify:track:1Z4G0jrhEyNSUPxSHa6Uff,https://api.spotify.com/v1/tracks/1Z4G0jrhEyNSUPxSHa6Uff,https://api.spotify.com/v1/audio-analysis/1Z4G0jrhEyNSUPxSHa6Uff,207827,4
0.766,0.54,9,-7.655,0,0.0252,0.162,0.0,0.141,0.651,110.016,audio_features,2RJXjrx9zBFYeNDFTxUkbX,spotify:track:2RJXjrx9zBFYeNDFTxUkbX,https://api.spotify.com/v1/tracks/2RJXjrx9zBFYeNDFTxUkbX,https://api.spotify.com/v1/audio-analysis/2RJXjrx9zBFYeNDFTxUkbX,197455,4
0.694,0.764,11,-5.489,1,0.0294,0.0336,0.0,0.175,0.593,125.012,audio_features,4pItP9yMHJ4Klk8U6eOmLx,spotify:track:4pItP9yMHJ4Klk8U6eOmLx,https://api.spotify.com/v1/tracks/4pItP9yMHJ4Klk8U6eOmLx,https://api.spotify.com/v1/audio-analysis/4pItP9yMHJ4Klk8U6eOmLx,212925,4
0.793,0.661,1,-6.198,0,0.034,0.00149,1.64e-06,0.0923,0.861,127.0,audio_features,1scUUmRTTwhzh4niMb2i5u,spotify:track:1scUUmRTTwhzh4niMb2i5u,https://api.spotify.com/v1/tracks/1scUUmRTTwhzh4niMb2i5u,https://api.spotify.com/v1/audio-analysis/1scUUmRTTwhzh4niMb2i5u,189200,4
0.557,0.814,10,-4.469,0,0.0872,0.0114,7.97e-05,0.345,0.616,127.969,audio_features,12HgZnRqGPwIZJD0gPsUor,spotify:track:12HgZnRqGPwIZJD0gPsUor,https://api.spotify.com/v1/tracks/12HgZnRqGPwIZJD0gPsUor,https://api.spotify.com/v1/audio-analysis/12HgZnRqGPwIZJD0gPsUor,234053,4
0.702,0.843,10,-2.403,1,0.144,0.0851,0.0,0.151,0.584,106.093,audio_features,0yaAFfayze82aoCTY2cxd7,spotify:track:0yaAFfayze82aoCTY2cxd7,https://api.spotify.com/v1/tracks/0yaAFfayze82aoCTY2cxd7,https://api.spotify.com/v1/audio-analysis/0yaAFfayze82aoCTY2cxd7,203339,4
0.567,0.746,6,-3.748,0,0.0511,0.335,0.0,0.392,0.578,128.03,audio_features,5eCgNATwXgRc4mZx9NymGJ,spotify:track:5eCgNATwXgRc4mZx9NymGJ,https://api.spotify.com/v1/tracks/5eCgNATwXgRc4mZx9NymGJ,https://api.spotify.com/v1/audio-analysis/5eCgNATwXgRc4mZx9NymGJ,228750,4
0.596,0.752,11,-4.904,1,0.07,0.785,0.000419,0.105,0.306,127.06,audio_features,6ZixfeFT8V0Nle1rMZAekY,spotify:track:6ZixfeFT8V0Nle1rMZAekY,https://api.spotify.com/v1/tracks/6ZixfeFT8V0Nle1rMZAekY,https://api.spotify.com/v1/audio-analysis/6ZixfeFT8V0Nle1rMZAekY,202169,4
0.665,0.708,10,-5.245,0,0.0445,0.408,0.0,0.117,0.24,130.025,audio_features,6duMPgTahOTUu2zMMqcpQM,spotify:track:6duMPgTahOTUu2zMMqcpQM,https://api.spotify.com/v1/tracks/6duMPgTahOTUu2zMMqcpQM,https://api.spotify.com/v1/audio-analysis/6duMPgTahOTUu2zMMqcpQM,196213,4
0.485,0.833,7,-3.51,1,0.0512,0.00813,0.000247,0.597,0.335,127.918,audio_features,5AETvTqEdtf9GcgBDxXJvj,spotify:track:5AETvTqEdtf9GcgBDxXJvj,https://api.spotify.com/v1/tracks/5AETvTqEdtf9GcgBDxXJvj,https://api.spotify.com/v1/audio-analysis/5AETvTqEdtf9GcgBDxXJvj,200472,4
0.793,0.774,0,-3.667,0,0.0478,0.156,0.0,0.193,0.547,113.967,audio_features,6Zo3wgDE076K2AuiGZF3CS,spotify:track:6Zo3wgDE076K2AuiGZF3CS,https://api.spotify.com/v1/tracks/6Zo3wgDE076K2AuiGZF3CS,https://api.spotify.com/v1/audio-analysis/6Zo3wgDE076K2AuiGZF3CS,202307,4
0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,audio_features,285HeuLxsngjFn4GGegGNm,spotify:track:285HeuLxsngjFn4GGegGNm,https://api.spotify.com/v1/tracks/285HeuLxsngjFn4GGegGNm,https://api.spotify.com/v1/audio-analysis/285HeuLxsngjFn4GGegGNm,192560,4
0.622,0.701,8,-5.452,1,0.0559,0.423,0.0,0.0955,0.645,179.998,audio_features,4Ld3RS6KBXGsvtfmnjxlVl,spotify:track:4Ld3RS6KBXGsvtfmnjxlVl,https://api.spotify.com/v1/tracks/4Ld3RS6KBXGsvtfmnjxlVl,https://api.spotify.com/v1/audio-analysis/4Ld3RS6KBXGsvtfmnjxlVl,207013,4
0.658,0.741,7,-2.86,0,0.0536,0.141,0.0,0.189,0.789,98.024,audio_features,0VzzzYWjBWofMsSB77pDo4,spotify:track:0VzzzYWjBWofMsSB77pDo4,https://api.spotify.com/v1/tracks/0VzzzYWjBWofMsSB77pDo4,https://api.spotify.com/v1/audio-analysis/0VzzzYWjBWofMsSB77pDo4,202213,4
0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,audio_features,1sNSG13fsK6KPKKNIQXXrh,spotify:track:1sNSG13fsK6KPKKNIQXXrh,https://api.spotify.com/v1/tracks/1sNSG13fsK6KPKKNIQXXrh,https://api.spotify.com/v1/audio-analysis/1sNSG13fsK6KPKKNIQXXrh,247267,4
0.54,0.766,4,-5.148,0,0.07,0.000248,0.0,0.641,0.176,98.932,audio_features,5NUlOzzMdoIABFTnhizCQa,spotify:track:5NUlOzzMdoIABFTnhizCQa,https://api.spotify.com/v1/tracks/5NUlOzzMdoIABFTnhizCQa,https://api.spotify.com/v1/audio-analysis/5NUlOzzMdoIABFTnhizCQa,224400,4
0.563,0.864,4,-4.066,0,0.0386,0.0585,0.0,0.419,0.439,119.964,audio_features,6pIZ0u32c2Lku8PmCWtnMy,spotify:track:6pIZ0u32c2Lku8PmCWtnMy,https://api.spotify.com/v1/tracks/6pIZ0u32c2Lku8PmCWtnMy,https://api.spotify.com/v1/audio-analysis/6pIZ0u32c2Lku8PmCWtnMy,213424,4
0.474,0.756,2,-2.973,1,0.0518,0.0747,0.0,0.0693,0.413,131.84,audio_features,1Gzv0cMy3xm7sgN5gd7WkU,spotify:track:1Gzv0cMy3xm7sgN5gd7WkU,https://api.spotify.com/v1/tracks/1Gzv0cMy3xm7sgN5gd7WkU,https://api.spotify.com/v1/audio-analysis/1Gzv0cMy3xm7sgN5gd7WkU,255066,4
0.646,0.779,6,-3.61,0,0.0404,0.103,0.0,0.153,0.638,112.974,audio_features,7EHqsOAk1lGS11mvkH0gf0,spotify:track:7EHqsOAk1lGS11mvkH0gf0,https://api.spotify.com/v1/tracks/7EHqsOAk1lGS11mvkH0gf0,https://api.spotify.com/v1/audio-analysis/7EHqsOAk1lGS11mvkH0gf0,196000,4
0.485,0.928,10,-3.451,0,0.445,0.134,2.92e-05,0.217,0.348,160.165,audio_features,3UgSQu6WwrXfKKDq019IHE,spotify:track:3UgSQu6WwrXfKKDq019IHE,https://api.spotify.com/v1/tracks/3UgSQu6WwrXfKKDq019IHE,https://api.spotify.com/v1/audio-analysis/3UgSQu6WwrXfKKDq019IHE,237000,4
0.677,0.811,11,-4.53,0,0.043,0.0012,0.00761,0.0896,0.185,128.004,audio_features,69zxj1EFDfAouZu9JDmQld,spotify:track:69zxj1EFDfAouZu9JDmQld,https://api.spotify.com/v1/tracks/69zxj1EFDfAouZu9JDmQld,https://api.spotify.com/v1/audio-analysis/69zxj1EFDfAouZu9JDmQld,216967,4
0.675,0.811,5,-5.755,0,0.0595,0.0481,6.28e-05,0.166,0.211,124.959,audio_features,2ec6A7BVwscwirxa0gnWHj,spotify:track:2ec6A7BVwscwirxa0gnWHj,https://api.spotify.com/v1/tracks/2ec6A7BVwscwirxa0gnWHj,https://api.spotify.com/v1/audio-analysis/2ec6A7BVwscwirxa0gnWHj,188170,4
